x,y,z
6.410992490934067,-0.22421476735485238,3.8727994500439946
3.7232079543084673,0.056309272363475604,2.131623409794466
14.190240340015855,0.7070403815802011,8.50202923992908
9.011328692673933,-0.31510949658677,4.9458160474452315
0.04508695348909354,-0.02468882633618744,5.357734714029609
9.69408144590865,0.09537071667595544,3.7215061869579573
5.130921784790998,0.029908979956523814,1.3266718159227688
8.279002317357413,0.13532190580702763,6.639532619915815
13.91633419886868,0.11123065043633706,8.407707133118793
5.611975526631267,0.48958635297019404,2.352139604091485
14.27122472389066,-0.5721994454185987,6.2497011662801185
9.791709530851849,0.34177716076531944,2.558526624149308
0.24851929157156377,0.6027402565381982,5.211572314768331
14.599553595785316,0.2093335765975935,7.774975324204901
10.852574235509966,0.16612450168335824,1.5856446619426239
15.665897468749334,0.23335501345900123,5.1340307394043805
2.7071160880630036,0.3037850546874492,6.139163499818934
2.1541214983829304,0.16507607038837976,7.383931295925247
14.649162903614613,0.4671347329225358,6.756759329576122
10.945584839775277,-0.48499591104767553,1.4570872796657086
1.0367274131095214,-0.8626821040683654,5.5132605025587464
11.866775857126912,-0.3594670497385796,0.9623791636187867
11.841849474539835,-0.682695101591271,1.5937713930303197
14.498823253137383,-0.6180308272127227,6.134750691523218
11.176595332298103,0.40295701124512445,0.8958987962425512
1.9520420571106645,-0.6035662798886411,5.739645480076681
0.3122761483488171,0.1643083812118537,6.155835445992228
0.41172087132587054,-0.024189336751339885,4.9410314072339805
0.44463689850624066,-0.4115841941505509,6.099824009373123
3.8674711393552648,0.24277613221313749,1.3532692853500743
13.509276016513372,-0.7465801846634721,3.636826641601723
