x,y,z
1.5260886374085412,4.743738779003363,12.285588733004225
1.6760763611853402,4.309918207302675,12.94413128535822
1.2116126725078737,4.910229687856243,14.410239288755532
1.0103936481777362,4.958826943596869,12.311987349668934
1.1117418155478969,4.925516157919244,12.8741731600436
0.892458510351815,4.654956445399026,13.233321490210805
0.6220990860593401,4.665261389976189,15.876400393543028
0.369397465631863,5.11563780291848,17.89818579944715
0.4396119653115819,5.234061609207485,15.898677927707805
0.053540986984198485,5.316506047122891,15.082046136407273
-0.366985749040586,4.8175507594215565,15.294099372355427
-0.27432364518488855,4.787422481043872,14.546218064903108
-0.46118286607052617,4.911009537608604,17.981842107258366
-0.7889273697475122,4.554765417002355,15.53021979917471
-0.7608377011745585,4.809222263871522,17.03680047702333
-1.356042217834348,5.060957191102997,16.05025054017288
-1.3135357819776987,5.193390655986419,15.17504540909752
-1.3986897024613811,4.824120417437376,14.954320632938476
-2.0924937039800064,5.049733716818406,17.725627090545597
-2.074807021934396,4.726031886595212,19.832199999057337
-1.8639288985728808,4.679282024284262,19.04369722163447
-2.244404472933977,4.590428243255446,19.271700329527725
-1.9484268684453583,4.637276950500473,18.128615507845396
-2.169366423871014,4.527466137603922,18.446255405579056
-2.3302629672195465,4.425835164510194,18.823269579711464
-2.345207482138601,4.310623590158058,20.78992979615955
-2.3015637443589037,4.470754548174474,23.64840114019176
-2.7305418285344936,4.262843497545123,21.013607841766785
-2.6231437274049587,3.9496335575724015,19.219026692804928
-2.829476518135667,4.154239067909194,23.343253616109312
-2.6427967170888342,4.002044498358136,20.0433653616455
-2.43742963110027,3.7488164743448067,22.4307567520049
-2.7490880894520173,4.247015207583704,20.960011401859642
-2.858775066234006,4.389973017020477,21.99908379667242
-3.196252014187392,4.501099077923033,27.20090526876336
-2.987889862331617,4.21435565354061,21.34199459699872
-3.303680854930472,3.7071373041712747,21.648800114051554
-3.381778517450041,4.060168805370598,23.267994346665365
-3.1689585597392744,3.997396168757927,22.831294025498522
-3.313049837675273,3.314909496866312,22.43894483012397
-3.129415125690486,3.8832956752277203,22.01973063685382
-3.0644009527188882,3.83455250876275,23.943813419494305
-3.788679490356786,3.416661184386953,25.597650369771607
-3.866205310896677,3.196714351003197,23.200587767836367
-3.585656311610368,3.0929288821223095,23.071510858251894
-3.869936153238344,3.2401558924980254,27.939653958427456
-3.946842284613623,2.796512332032692,23.14757855088385
-4.016423037226469,2.5487547818190563,27.046754779686403
-4.501816339343239,2.4114056933740793,27.04542276397712
-4.3216483829098,2.3369544233626764,25.022423066606144
-4.253601816061851,1.7520283228801774,28.210401270122677
-4.246628356352406,2.3043380873962658,25.587499992746235
-4.748621547332169,2.0341850687117042,25.690542496639438
-4.661272280095539,2.0475404974236624,25.360628461328723
-4.535782135695943,1.9698664003045554,28.703561282988883
-4.712329755818211,1.7890052066597972,27.002800956273305
-4.871256345430185,1.3530920542310931,30.155532861165625
-4.706311702680855,1.261908010781692,27.689020420575837
-4.934909375794219,1.1876883100373783,30.002184274088233
-5.24158115171952,1.3018268064426726,31.368776765085688
-4.833561584337122,1.0345304380839064,29.344069094038176
-5.0054584562370605,0.8610467614546977,27.94279525628446
-5.115787515320792,0.9489065503967247,29.79663305072767
-5.2865782917292705,0.25888409015805175,32.26966660365301
-4.784354328444438,0.09063051789572363,31.80660593227518
-5.443198958863725,0.22002014486336458,30.5387007144151
-5.338604884112127,0.06984976629740089,28.574700227355525
-5.048481416965214,-0.6134404324804617,33.00650483151613
-4.744800396117887,-0.36903417062919724,34.475847287626735
-4.725837217924339,-0.49151152259120057,34.58814827727852
-5.189634689015973,-0.41557454328263166,33.352263587485574
-4.971813971717394,-0.9199044223097111,32.72748463331864
-5.218919227359448,-0.6980636628764343,32.06325674187102
-4.709782758231593,-0.8418629913297503,32.43569395618035
-5.044882805887597,-1.6038224899996993,32.11965667194514
-4.747952657339253,-1.6474556808771643,37.98437052953538
-4.496503352583893,-1.6115747566898597,34.838921271277414
-4.662684312658419,-2.3779100904458854,38.92577176115932
-4.303765371824126,-1.8993404240450686,35.34256393079273
-4.720959646296717,-2.155528932769439,33.27822282331581
-4.453632400369812,-1.7622103965401128,38.590811248824124
-4.325907017433542,-2.324784627808006,34.6521964918191
-4.37210830373635,-2.2470118336125746,35.93862013128734
-4.03974362034387,-3.0255738946518123,39.17698695362519
-4.179546465707618,-2.4067053735268193,39.001639123059086
-4.505371596570443,-2.691651249080205,34.192769919333884
-3.260390309407645,-2.97863487959367,37.676748237935996
-3.8988853997836412,-2.9856417235735746,36.120638865838096
-3.7181142320938574,-3.3710757820409376,39.48341872665849
-3.956923922249801,-3.303390553974067,41.57911136887692
-3.642828975499718,-3.434250943243471,38.13752560868686
-3.7350382276942367,-3.78219192667518,41.200821534097294
-3.4149577611889614,-3.5643819833771264,37.85345351133964
-3.329719133449969,-3.2153530008791242,42.8936075679663
-3.031094453296069,-3.6551173452076364,38.4031544525944
-3.093526815156648,-3.847384505169733,39.68530997257889
-3.0162693236412204,-3.9955545450800876,40.83344907979645
-2.883579830872064,-3.996295005746608,38.69240210010568
-2.948580947755862,-4.023982553911493,43.21457880698482
-2.835857660371187,-4.195259168136965,39.57699155631345
-2.505417688194367,-4.019125939944632,42.27945240584989
-2.5033871380122683,-4.418718942162717,39.58202137878781
-2.7437809483967173,-4.285926151697487,41.77810607706379
-2.798491575569737,-4.184456776532202,41.69614721772808
-2.515399154468882,-4.382420422003368,41.30111265414397
-2.240105823128334,-4.590724480371955,42.68536810664507
-2.2805189621489648,-4.340797657252749,40.72488988865004
-1.906095288411828,-4.65885873471218,44.72697734550459
-1.7609636289135508,-4.824535652237019,44.15770374260126
-1.4835729465620948,-4.931566487901952,39.86483599459798
-1.626448339074761,-4.894357674255489,47.86652190445073
-1.23140709953253,-4.960592325730113,45.55964480432858
-1.0160760338517634,-5.003013689599133,47.53395412981752
-0.6724898181308638,-4.803427172589399,45.30286357879695
-0.15858997432421978,-4.622342754170196,42.72684062994498
-0.20256241982743062,-5.067109744941776,46.075087936602316
0.31026808999032834,-4.895431000175137,45.32375410795568
0.3154750103768647,-5.0677275905973245,47.432525649295904
1.0249433188551882,-4.911231485761964,48.06279992466029
0.8007419788506844,-4.693881849078292,49.235019853925245
1.234693648082906,-4.897366294092894,46.40457785035219
0.7609446074742129,-5.067018794225339,49.168233889482515
1.1455478040774685,-5.0352392625240165,48.54314044340623
0.9291311998423362,-4.996399878116521,50.33238497705488
1.0228327267577275,-4.874116861639421,46.857867060292094
0.8936126584053784,-4.685727932329081,48.88088958418625
1.1032768218592466,-5.12400068291072,52.04863657032875
1.4170015664819646,-5.0226617251446335,48.07953422851365
1.334652983624806,-4.999656247844103,50.96159206719211
1.2719885706521405,-5.106313531272354,52.253791001614964
2.0380430019507716,-4.42084044426485,50.67143499008292
1.9344854447349602,-4.645611307857275,52.43345895588822
2.1865982950678466,-4.208943581722545,52.7684760894954
2.189147056852032,-4.85329784329372,53.663851112778275
2.2801498253469736,-4.120299931544678,51.60863192770674
2.467206751820394,-4.244233864836773,53.03563866356849
2.9095363920335693,-4.010302478351536,54.998706194490886
3.3521210467297684,-4.115189028780489,52.71093624234218
2.936662746437664,-4.075078914333318,54.00473173064618
3.394676122013094,-4.080193818934074,53.10320504209061
3.1350048677495987,-3.749988376235888,50.72589152579509
3.3435742738439616,-4.049670762962155,54.74152533364688
2.9158004021567736,-3.8216568328879847,56.83415129392033
3.642705321572609,-3.659262861632014,54.06879034437935
3.465875496045038,-3.462877160989237,54.93122319507395
3.6560129122242233,-3.57124708151611,54.13913985057601
3.7364336999253513,-3.300461195771042,54.33857439995753
3.9973625127375523,-3.1020633704445952,56.07814710139077
3.8949627706859795,-3.1131190959626016,57.72915191330786
4.473925414655605,-2.435751616749326,60.900171447270615
4.023873236706947,-2.7034448136009672,58.81824917343263
4.241877656665156,-2.4191743651139745,56.69059506240668
4.645324363711927,-1.799473258800715,56.182114931765796
4.624514076826514,-1.884190618767588,60.933361755241684
4.619707545962379,-1.9402931453084362,59.62812003741689
4.6664523645022316,-1.4233388875922848,58.44844626160463
4.859034447850716,-1.5659287024315451,58.128127120512275
4.660661110648133,-1.5983135473484127,58.63823870958798
4.905768153152704,-1.6770266890099856,61.8706466016836
4.726210355028933,-0.7917823343787026,60.8914169812438
4.857081992232548,-0.9988596478491553,59.16151176776329
5.1806397756698335,-0.5118340472084227,63.3317845301146
5.198059040313058,-0.2732400596935556,62.492017734423094
4.774123570698764,-0.2170724720922488,61.88733821222502
5.16439716207107,-0.19973204166612235,63.37845158797756
4.791692999298649,0.025796477971323936,61.72751950807998
5.145254937593313,0.3453545966362674,64.51006912776664
4.616708062336387,0.6338919942673492,61.07032447051167
4.735796728549059,0.5275454324902985,62.75476081980142
4.826282546167741,0.9587997912585724,62.464716878593144
4.853275330506971,1.4447260625439173,64.34110868536408
5.1633515887921,1.3107917665320366,63.903530988599144
5.057298958888149,0.9670594499756346,64.51510368949997
5.160957351444109,1.145774717634215,65.32846048876853
5.063659655682414,1.2014117721980344,66.33698679754112
4.759849672799789,1.1597253478361524,65.76982781257472
4.721193564017706,1.3599889253305346,66.22465428009261
4.964362960653196,1.6118934934448255,68.41029907241236
4.735765390672591,1.5101496729034705,65.74763934062196
4.542448778701721,2.1951208912950015,64.80294263135909
4.299600528815342,2.0607722351243685,68.45305391660423
4.499801279893984,2.055923859417926,69.99815437769796
3.9450409058830758,2.34996459057198,67.60816433830274
4.406886611953989,2.2471416397459425,68.61008612670426
4.250217274139436,2.3401873622622773,66.59960114624928
4.4584498981255125,2.725578215941357,68.38697900254337
4.220874083830039,2.637922909189989,69.07720203928189
3.8895859132737227,3.036788716518703,69.98196683301572
4.01239098751248,3.5026544599295284,69.27088057076729
3.440769271828731,3.47847665940662,72.80083583315665
3.603763150012614,4.1140914000131055,70.9311970971178
3.151680792976627,3.760064822485605,72.09469848381663
3.5046345945574373,3.8143558796794723,71.4317209747835
3.5200583787638666,3.8886421790041608,72.2685284638831
3.5714851153797333,3.682482002118314,72.46340392779823
3.1938494445028063,3.9529607616807327,70.80976862153823
3.1916803884796536,3.9055926034403146,73.03197416522869
3.1649855802907356,3.755703459425506,75.0896191071588
3.02435411836208,3.8658962204902645,75.03260418625928
2.976556878208416,4.145122478598078,73.3838243444433
2.7812909187250288,3.903403588736642,75.3934316008993
2.69199599580483,4.304916086195124,71.08024320775922
2.3656178625695947,4.146380560481556,75.36206933438191
2.246328616979987,4.482109040054483,73.44959468248177
2.8666295253673644,4.255844656361713,70.93150265871779
2.3694437387812766,4.963343762424647,74.70411566222003
1.4977069024980643,4.82749791616765,76.3728829554642
1.847084813872375,4.427339827370003,73.90502616834206
1.8138477727200746,5.058070952666749,78.00108768992
1.2417304566515952,4.833966317649742,78.3630125096431
1.0923587473601386,4.739922754561209,74.48217605642824
0.5771574550956913,4.736752576110631,78.52241360038516
0.6234597223194661,5.069809012351169,77.3840251044207
0.5228783252227772,5.2621774584557715,76.46687217699089
0.5154520018964363,4.86038656488432,77.08615236859677
0.1622687011943584,4.795810518833507,77.4403035359517
0.006356942597862344,4.771953104121081,76.65002520428087
-0.15089285832657456,5.286690857129738,78.57713425696352
-0.19797432291617417,5.314385563226092,80.46819352089587
-0.9030580540229773,4.885639045934255,82.01638985818246
-0.9625422185047483,5.031170969747911,82.47735534530248
-1.1176040453827851,4.906502270357618,79.61063886285316
-0.9139788978804414,4.851757184514966,80.70265276186875
-1.2444096692192628,5.03850930387561,79.74150532153138
-1.0497948281962275,4.905399040152893,82.79713947160829
-1.5665577136143198,4.844604594484122,79.05385755832876
-1.4661685635706485,4.720090134486948,79.48185643473373
-1.7662961397790924,4.933897534103037,80.62575484762871
-1.4369363667485944,4.646649494602994,82.38075905950757
-1.9055257608582101,4.661876450711178,81.81162107228819
-2.1864678667833672,4.673153476370387,82.46454568059572
-2.134856514797503,4.335167778334189,82.76202441815998
-2.5226797126450555,4.495332029500487,83.13994276415819
-2.1149281851268174,4.471126350061361,81.34145831305484
-2.4660328514522254,4.356969390072874,83.24029672504713
-2.464088503820653,4.095159774290968,84.69241910506297
-2.3726090743446386,3.9887023226963714,84.5986832265791
-2.899135528955447,4.440566323423174,86.21793901398063
-2.6895067602952984,4.338819698038268,83.48796782033135
-2.8007611386354476,4.276836406235777,85.99645528900821
-2.902795824281949,4.463347679371759,86.83925128166372
-3.4144049667805736,4.084635447451779,84.75855360981365
-2.8475889698633727,3.9536967861654535,85.46677167249153
-3.2884992442781042,3.9485177436976144,85.79062160968347
-3.307110281222847,3.371042099389822,86.58003476342749
-3.581007433335353,3.5128938843132516,86.40176635942271
-3.453713257379343,3.712304206630084,88.52694429831384
-3.5661685004546384,3.489032674644652,87.31271818834944
-3.6828228460554016,3.1198905318689993,88.1337525562546
-3.891500840357396,3.304295193799539,87.87122793084907
-3.675196619705616,3.3472335922690566,85.87614905206915
-3.7822436192149773,3.165983671430694,88.38154108879039
-3.8385433976501644,3.0155165635110315,87.41378487337562
-3.367741937178419,2.789700180209528,86.96743255385287
-4.21213653170101,2.894633575838384,86.78479035986396
-4.46121450415347,2.4872690062054787,89.13134088729153
-4.616299271480765,2.278270110735571,88.44370315892681
-4.3263831875983,2.4701407135289104,92.41543714946131
-4.574344992411924,2.368181192038473,91.85105545386972
-5.019930617394988,2.286371959537403,89.24736515948555
-4.782989942415448,1.6876441989531097,90.98994579400852
-4.564251917223935,2.225070329056777,91.84873067232668
-4.390461109096264,2.322172359058015,89.92284735403946
-4.906953046569286,1.8894772277772363,92.97039741752967
-4.733152954223311,1.6389864061711208,91.6585613560072
-4.698266801613676,1.9131141497589979,90.44397021916299
-4.846287743135198,1.6111407306289058,88.0705737539601
-4.608435606013238,1.471500589299279,89.40421862077473
-4.748248752342803,1.8076833818661782,91.54412798069086
-4.722913780821987,1.1665955736461697,90.66217369308845
-4.937134873912409,1.5703197475680062,91.32275846453996
-4.494460989481105,1.1443762814652116,90.2415260660449
-4.875490929970267,1.4016512916809054,92.38115757774027
-4.630189622850893,1.151480908505526,91.44831942752566
-4.981234454275266,0.9753095225633526,89.85042892142957
-4.811601208628793,0.8659087437674551,92.05535420705138
-5.101323907069356,0.7032177807432265,92.21342925897733
-5.163594954075332,0.680917802255341,90.8885859868902
-5.114677708740788,0.6766723003795105,95.35852863831232
-4.989648550805549,0.5507830779102035,93.24967811582553
-5.031849492447427,0.2492415958787395,93.06749728826344
-4.691669781063817,0.20272964999788373,95.2335097870995
-5.218286695784356,-0.6005107985869635,94.80089564338542
-5.204357166444689,-0.1692043819473967,96.1394432226849
-4.635274404945434,-0.3216549776907278,93.02094674285392
-4.847235551917149,-0.27716552190305893,93.8070636142104
-5.31173633168445,-0.9185631715261067,96.67416311660354
-4.811530643126389,-0.9020295089159766,98.37539731597258
-4.781798951806461,-1.123794385535274,96.91359929546843
-5.256250771874792,-1.238955384640318,97.20788732516579
-4.893694709976719,-1.4156339132644287,95.70564860279646
-4.793561839634643,-1.3721380761344701,97.11089801851405
-4.610088330388418,-1.5281314166693658,96.31892919502708
-4.521559915695041,-1.4720054385499108,97.41529570890422
-4.690401637229746,-1.8050166183144414,98.75643216412067
-4.49986900570442,-1.6197934098813014,94.692637436977
-4.720337007245651,-1.6716583713646644,98.10088367491275
-4.838662097073905,-1.642299140056721,96.71028293048832
-4.845149455809564,-1.8312014649176502,96.99624512511944
-4.464645525311682,-1.9959410953904837,100.11696250254637
-4.913235505830073,-2.1484622157945066,99.10105468900741
-4.378204005216996,-2.143982223501109,100.09491390164935
-4.686394803767999,-2.2484523627504425,96.2700490705669
-4.441872339663872,-2.4949290118335616,98.70656372135826
-4.256972400340033,-1.8855420451402916,98.69047550449491
-4.068644392273931,-2.6995233434548607,98.67076295666308
-4.584173502385361,-2.9537389680138624,100.65785260666836
-4.231088103732564,-3.0636564280737404,101.790077659937
-3.9617783641394717,-3.1795205576682966,99.11673101336406
-3.581607925534417,-3.604907014762371,100.8625650253867
-3.1261680278417736,-3.471465134024718,100.87363124488004
-3.1807948764490965,-3.8292135825676636,105.82110677991017
-2.643743182417175,-4.150484831536737,103.44095637347043
-2.607590847457214,-4.712594409511323,104.11645980200075
-2.6625508678175587,-4.149054643093951,103.81858132473765
-2.137768808414793,-4.671078244021467,103.59872430033681
-2.569422295616393,-4.527477342355531,105.68265974765518
-2.015491887978251,-4.701506697620031,105.89124156970414
-2.3552044737938544,-4.397671097751287,106.77915623934312
-1.8515482825823935,-4.709354133744776,105.50973513124845
-1.7732778429713059,-4.544644378570949,106.02299399422004
-1.4689764005759907,-4.63075172604998,105.75286347626503
-1.4584198688893206,-4.7801746262307185,108.900005663439
-1.4433116752564803,-4.849722647671487,109.14528699066996
-1.0832303321250354,-4.704521485063334,107.7746446579339
-0.923536567954496,-4.991832641438211,109.10906988718787
-0.8121112713868106,-4.758078948039688,107.54188279600993
-0.8636984618021268,-4.952827721885432,111.60745449807762
-0.33876248041109447,-4.895589977308294,107.64549682928264
-0.5944665280963378,-4.7995006035886645,108.11017768760802
-0.2905622484558886,-4.697373482207996,108.19314303118581
-0.6876989439167798,-4.862795797025392,111.35732197521108
-0.651648883213119,-4.968990710120683,109.29743322977556
-0.22477928632386485,-4.849547231279575,111.07970137545888
-0.3624904720455474,-5.302843466134465,109.29070296027479
0.32542323649312865,-4.66987827897873,107.83102110071317
0.030059834376163042,-5.265062058952057,111.08091357371589
0.37783424578281033,-4.817087488397068,109.3107295363613
0.231189365864508,-5.105207355336292,108.53031297341784
0.6693453426128537,-4.844297869843165,110.80608141354595
0.8628898361974167,-4.947205609008267,112.6502459131913
0.97131359406848,-4.8575839620479675,114.41238091119988
1.182960015649346,-5.056456479263889,109.91473564227826
1.2856941824707753,-5.257431033927013,109.30835505748071
1.433087407987343,-4.666029210304758,114.54344676373503
1.7719747183053052,-4.7089559606713145,114.48947742828024
2.155046833405347,-4.6341071230309225,113.60066306675536
2.3908824937179443,-4.596862474320803,115.30990526737844
2.4816142710757223,-3.994903399431319,116.03372735053601
2.391413595377337,-4.5055254844418835,117.8189454876728
2.3669405555824135,-4.272262168727587,114.96614840247659
2.646220232060238,-4.492605762958321,117.38349423784852
3.2908922967985257,-3.55668209151655,116.16215933279594
3.259767314106734,-3.8962048535111027,116.31225662865728
3.307567875685634,-4.289499163713682,117.75997755718888
3.3313506298873716,-3.159048103406915,115.65627416448899
3.5551859648564417,-3.911382055467952,115.40455554131164
3.34453200587561,-3.374172135089392,118.96627655286862
3.5647281655534178,-3.396814588149259,114.84275591778433
3.6155928039730694,-3.403924297237249,117.98306601429191
3.688608897544148,-3.5738423828128343,117.34518052333657
3.8442379378608935,-3.4881413350736588,117.27717730616948
3.7154020049073178,-3.245394942857755,115.9387318143011
3.70729159185811,-3.543031254452186,114.90380841328664
3.3252747632830775,-3.3994492135898584,117.05825103760543
3.806454274165867,-3.193616492060085,116.49463900047095
4.202827948940445,-3.2972069329418074,117.78036620819091
3.6289205387096573,-3.3405398239785735,118.70531821026124
3.5925512383126224,-2.963420179095983,117.46533228208615
3.763255637591944,-3.1740294775826277,116.99914467042254
4.0297655703903015,-3.244572970837676,119.10282061780238
4.069051514100526,-3.20245643271746,117.96721798072865
4.216686844349036,-2.732066462908558,118.91680289934908
4.354292325559778,-2.266115736544721,120.10583875727639
4.667751856965758,-2.0696443050742053,121.40300721676803
4.598014596737547,-2.687417881397927,124.15183794952691
4.971872016524754,-2.3310242986812746,123.51040154631976
4.731186638648139,-1.9233052734077827,119.39826738003876
4.6555376609777595,-1.5099787429402676,119.57342099158154
4.940487836797175,-0.9083176253727294,123.05096275787166
4.797415860644766,-0.9562841566494811,124.18940587529654
4.714827308931862,-0.6677503516848938,123.56997174083187
4.963653706605318,-0.9435610795303323,127.23810146787872
5.088078807216923,-0.16168959922861842,126.79569458715106
4.713763922527667,-0.5152821137296886,127.58783729851933
4.89208804628036,-0.2978335362008324,124.6658985797368
4.924944873663299,-0.04552364981823745,124.0989334167426
5.0519256607247645,0.32392086940543596,123.83892302741734
4.947815159286377,0.11932253191328979,125.4324931593938
5.08877296208322,0.10440148519991266,123.8754550324104
5.019281103128048,0.024407123748502103,124.82986839472393
5.209186718274841,-0.09484323426578584,125.35690738581187
4.652353500273554,0.3531674795822259,127.54549093884698
5.325256187526605,0.17847412700373766,125.45118285907837
5.273863684813965,0.3586427348806338,124.17517869041541
4.99612943974477,0.19515609417797053,125.73923458642837
5.098961969024635,0.5810807330670604,127.06255494376657
5.087933735257657,0.2693485023284098,127.66116528458647
4.8188868773393025,0.6799351946961578,125.44213135307696
4.97748211521146,1.006531323861773,128.12545584767454
5.069148494691185,1.1087402286302523,129.6065966995051
4.964198494755349,1.4066807047405379,128.3787397901154
5.04625417836847,1.3350289969078148,128.5902810883473
4.845201591107578,1.4078896963621361,127.6358827622933
4.793067153570148,1.579815679898837,127.7459261308931
4.495056377694106,1.6653467397937323,126.3901408356539
4.56908618794818,2.2885739207254154,130.38278760843
4.48406295892098,2.2127006184489586,129.28043465877857
4.894396204579969,2.017218744574141,130.15175688894533
4.54357764110449,2.0081983172753763,130.94659736826452
4.290936528425557,2.3146010407669584,129.03630105484925
4.358236646171095,2.7588426067699747,132.62807675731224
3.910921031406153,3.093984896742125,132.43545742921174
3.2498254341958273,3.21462502963981,134.79552552778858
3.932002676989271,3.1693778711370335,132.88033265751235
3.5062988633196936,3.22927140586019,133.1644998503093
3.931271096451482,3.498338047204507,132.2803986073941
3.5660432947750866,3.5778820684369665,135.08054901751314
3.415564155261658,3.0550283768765842,129.86420555095123
3.540385464405535,3.654890305073805,132.98094433738623
3.0009565006506196,3.5156875875877613,133.70644586919954
3.1640343728368903,3.529643261431709,131.99131028727868
3.0859424929500126,4.082990209386383,133.6314542917174
3.093772295406822,3.853032056972546,131.74996871120828
3.0861731971993387,3.41566981471252,135.37834102104566
2.780674509508272,4.279625914085011,133.34907690655913
2.543014577578475,4.458647324643994,136.1995134538483
3.0320774223832747,4.64942099701862,135.39932408931955
2.382824155933441,4.248544680048882,134.8773241327616
2.423897217582768,4.843569347604942,134.78753650874552
1.8257485255174504,4.09401945686088,136.4142659421724
2.044482235113458,4.451345851060287,138.12870557840876
1.899056528245939,4.81129440737154,137.74607705877165
1.474102853655191,4.802470518496483,138.93755106636965
1.7031779059994918,4.990200490362888,136.86399329263654
1.6963467352919492,4.946560899005029,140.6386814507478
1.4364148131719008,4.812745727359219,138.39234902901623
1.0554236019056347,5.1844264823991955,137.89554884509045
0.763482845070956,5.0876160405777435,141.92605067785064
0.4784796670832257,5.3122491600877755,142.29086160772096
0.188781598886658,4.821207319121854,140.38911342421844
0.5197326156801718,5.04961144803293,139.99890603612934
-0.21463362018919085,4.913026079684528,142.94219048592922
0.15329863922183745,5.159678059266132,140.27579456631958
-0.14475225128129826,4.949049255234428,143.30519071284778
-0.44552814932937745,4.942495634558767,139.8251503725219
-0.3337431886919496,4.725603354235277,141.84995259087353
-0.4249350155677335,5.04810526273256,142.12528298448598
-0.5971231711616563,5.205177459145518,144.03072191830609
-0.3234199968323074,5.18365410587632,139.47626930239068
-0.5513067096864991,4.375994674886723,142.6357578111879
-0.2859166262424023,4.638443670885875,142.41819450316328
-0.4961047871065783,5.356166628371458,142.71660966964373
-0.8490180627375269,4.9169774886127335,141.39556900940923
-0.7310375242092575,4.917041621378738,140.8784796774733
-0.7991786719227374,5.175914992689693,142.1903878490021
-1.1549059574716178,4.967922023802117,142.7012452573654
-1.0018555472650972,4.730271292644246,145.9836077525181
-1.023459271059868,4.808557323343264,143.99006008340868
-1.0815201452253633,5.2163394957261024,143.92640380402565
-1.3656369363019938,4.55862756382878,144.99609263370132
-1.2264238525218654,5.048330528208133,141.87572602245908
-1.4920706521182234,4.722618419971958,145.3980383733356
-1.373415014494391,4.696018748840566,145.9186433758372
-1.4066138693838075,5.049142938733078,146.34894833270576
-1.871395826846188,4.496596846400395,144.76888249292483
-2.2825820953123945,4.750131689372288,143.63124042244084
-2.157235032785185,4.467848769391698,144.2151912959269
-2.102229868663324,4.188538573348611,146.36671676127327
-2.1551748897677374,4.353603567126311,147.18142553856543
-2.6335500167729284,4.616404827998784,148.30853130667575
-2.487700852457829,4.321663496404447,148.77378010366786
-2.6897483886566054,4.294621669487889,148.4696893231757
-2.780676344362529,4.13361524033468,147.53071161958297
-2.763616387588105,4.049520350494962,148.06899320624944
-3.412612597000546,3.739163983185227,148.02350341902678
-3.4814748810570455,3.6954014202566774,150.42281661812882
-3.2193904966140394,3.2399086459218625,149.79809411697192
-3.4019721972895853,3.5001188263513496,149.39479865399136
-3.4173348572226403,3.203039825022125,147.26189720601758
-3.2996336435120606,3.600276130894314,150.7650422962687
-3.524446202216878,3.5967162162642685,146.96286017483607
-3.4955620844789212,3.3094504840772156,151.2607175089794
-4.008325099295112,3.2316979235486967,151.94175270724088
-4.287775451382082,3.053970301942737,148.3268602050902
-4.449338220616833,2.7866253113018513,151.23609983213848
-4.241725704686071,2.550969719790501,149.69450079615177
-4.393750110634728,2.553032712213479,151.7223532984686
-4.522283506770013,2.601642970843004,152.92679914349372
-4.376896343511941,2.1661643570532587,152.09865819862017
-4.633770252231241,2.105242021507171,150.32445283906688
-4.527831740050316,2.31062566799137,153.19622946276942
